domain,month,desktop,mobile_web,mobile_app,total
as.wikipedia.org,2024-07,121814,1167049,8062,1296925
as.wikipedia.org,2024-08,156916,1337699,8828,1503443
as.wikipedia.org,2024-09,142874,1605066,9666,1757606
as.wikipedia.org,2024-10,134472,1546629,10577,1691678
as.wikipedia.org,2024-11,199706,1664132,8799,1872637
as.wikipedia.org,2024-12,215023,1667346,9868,1892237
as.wikipedia.org,2025-01,415769,1423194,9682,1848645
as.wikipedia.org,2025-02,394159,1111988,7425,1513572
as.wikipedia.org,2025-03,235053,1053660,6851,1295564
as.wikipedia.org,2025-04,201730,826099,6194,1034023
as.wikipedia.org,2025-05,209245,969279,6784,1185308
as.wikipedia.org,2025-06,177675,954694,7589,1139958
as.wikipedia.org,2025-07,544526,840651,7191,1392368
as.wikipedia.org,2025-08,249144,974062,6273,1229479
as.wikipedia.org,2025-09,296011,1021294,6517,1323822
as.wikipedia.org,2025-10,279287,1009227,6562,1295076
as.wikipedia.org,2025-11,648835,935055,6687,1590577
as.wikipedia.org,2025-12,225802,728673,5231,959706
as.wikipedia.org,2026-01,281260,605157,5485,891902
as.wikipedia.org,2026-02,282766,575824,4452,863042
as.wikipedia.org,2026-03,179972,464936,4525,649433
as.wikipedia.org,2026-04,252269,386111,3958,642338
as.wikipedia.org,2026-05,381824,478067,4126,864017
as.wikipedia.org,2026-06,283285,528811,4974,817070
as.wikipedia.org,2026-07,258461,465747,5113,729321
as.wikisource.org,2015-07,4935,3123,,8058
as.wikisource.org,2015-08,4819,1817,,6636
as.wikisource.org,2015-09,9963,3175,,13138
as.wikisource.org,2015-10,11807,2634,,14441
as.wikisource.org,2015-11,7593,1959,,9552
as.wikisource.org,2015-12,4860,1962,,6822
as.wikisource.org,2016-01,8536,2218,,10754
as.wikisource.org,2016-02,4417,2499,,6916
as.wikisource.org,2016-03,3351,2232,,5583
as.wikisource.org,2016-04,8961,19769,,28730
as.wikisource.org,2016-05,46401,4748,,51149
as.wikisource.org,2016-06,51965,2858,,54823
as.wikisource.org,2016-07,3135,3503,,6638
as.wikisource.org,2016-08,4057,5603,1,9661
as.wikisource.org,2016-09,3859,5626,,9485
as.wikisource.org,2016-10,4306,5404,,9710
as.wikisource.org,2016-11,2503,4824,,7327
as.wikisource.org,2016-12,6601,5969,1,12571
as.wikisource.org,2017-01,466652,7304,,473956
as.wikisource.org,2017-02,6042,6474,,12516
as.wikisource.org,2017-03,3159,7296,,10455
as.wikisource.org,2017-04,4958,6316,,11274
as.wikisource.org,2017-05,10363,7861,,18224
as.wikisource.org,2017-06,3950,9882,,13832
as.wikisource.org,2017-07,4252,8650,,12902
as.wikisource.org,2017-08,37681,18633,,56314
as.wikisource.org,2017-09,8544,14006,6,22556
as.wikisource.org,2017-10,3483,14075,,17558
as.wikisource.org,2017-11,5579,13620,,19199
as.wikisource.org,2017-12,5017,10496,,15513
as.wikisource.org,2018-01,4173,16145,,20318
as.wikisource.org,2018-02,5879,12497,,18376
as.wikisource.org,2018-03,8424,15359,,23783
as.wikisource.org,2018-04,6108,13156,,19264
as.wikisource.org,2018-05,7293,17703,1,24997
as.wikisource.org,2018-06,6508,22075,,28583
as.wikisource.org,2018-07,6679,21105,,27784
as.wikisource.org,2018-08,8850,28808,,37658
as.wikisource.org,2018-09,7378,27731,,35109
as.wikisource.org,2018-10,5950,21690,,27640
as.wikisource.org,2018-11,8647,22115,,30762
as.wikisource.org,2018-12,8527,21702,,30229
as.wikisource.org,2019-01,29558,32991,,62549
as.wikisource.org,2019-02,19761,31988,,51749
as.wikisource.org,2019-03,18681,32114,,50795
as.wikisource.org,2019-04,25662,33321,,58983
as.wikisource.org,2019-05,45222,42831,,88053
as.wikisource.org,2019-06,30503,45671,,76174
as.wikisource.org,2019-07,27662,46686,,74348
as.wikisource.org,2019-08,242846,71609,,314455
as.wikisource.org,2019-09,23515,84677,,108192
as.wikisource.org,2019-10,19670,95693,7,115370
as.wikisource.org,2019-11,9689,110218,,119907
as.wikisource.org,2019-12,7346,74102,,81448
as.wikisource.org,2020-01,7614,87458,,95072
as.wikisource.org,2020-02,7768,82934,,90702
as.wikisource.org,2020-03,11373,90508,,101881
as.wikisource.org,2020-04,36019,102802,,138821
as.wikisource.org,2020-05,69621,64271,,133892
as.wikisource.org,2020-06,25987,45086,,71073
as.wikisource.org,2020-07,35573,52768,,88341
as.wikisource.org,2020-08,32897,61560,,94457
as.wikisource.org,2020-09,27953,65296,,93249
as.wikisource.org,2020-10,38544,64605,,103149
as.wikisource.org,2020-11,74936,51649,,126585
as.wikisource.org,2020-12,38326,61151,,99477
as.wikisource.org,2021-01,19471,75687,,95158
as.wikisource.org,2021-02,31794,72244,,104038
as.wikisource.org,2021-03,28945,68032,,96977
as.wikisource.org,2021-04,25011,62892,,87903
as.wikisource.org,2021-05,37558,84391,,121949
as.wikisource.org,2021-06,55987,87878,,143865
as.wikisource.org,2021-07,56642,94647,,151289
as.wikisource.org,2021-08,197258,144265,,341523
as.wikisource.org,2021-09,37422,131454,,168876
as.wikisource.org,2021-10,20955,119432,,140387
as.wikisource.org,2021-11,25845,100546,,126391
as.wikisource.org,2021-12,28507,98405,,126912
as.wikisource.org,2022-01,17361,96716,,114077
as.wikisource.org,2022-02,30696,88273,,118969
as.wikisource.org,2022-03,86623,95797,,182420
as.wikisource.org,2022-04,19011,85838,,104849
as.wikisource.org,2022-05,36021,121802,,157823
as.wikisource.org,2022-06,52366,132354,,184720
as.wikisource.org,2022-07,45323,126176,,171499
as.wikisource.org,2022-08,48386,165960,,214346
as.wikisource.org,2022-09,34034,162577,,196611
as.wikisource.org,2022-10,33509,151960,,185469
as.wikisource.org,2022-11,66431,143352,,209783
as.wikisource.org,2022-12,53326,127929,,181255
as.wikisource.org,2023-01,13480,108167,,121647
as.wikisource.org,2023-02,34555,105545,,140100
as.wikisource.org,2023-03,52615,126312,,178927
as.wikisource.org,2023-04,18628,95656,,114284
as.wikisource.org,2023-05,41469,175864,,217333
as.wikisource.org,2023-06,49183,193104,,242287
as.wikisource.org,2023-07,60279,196409,,256688
as.wikisource.org,2023-08,31784,161212,,192996
as.wikisource.org,2023-09,28129,161464,,189593
as.wikisource.org,2023-10,31943,144696,,176639
as.wikisource.org,2023-11,42067,130445,,172512
as.wikisource.org,2023-12,32726,126606,,159332
as.wikisource.org,2024-01,51215,127356,,178571
as.wikisource.org,2024-02,21693,118943,,140636
as.wikisource.org,2024-03,32114,136163,,168277
as.wikisource.org,2024-04,44721,158202,,202923
as.wikisource.org,2024-05,26545,178649,,205194
as.wikisource.org,2024-06,101809,249297,,351106
as.wikisource.org,2024-07,45941,187572,,233513
as.wikisource.org,2024-08,146043,257049,,403092
as.wikisource.org,2024-09,116480,236195,,352675
as.wikisource.org,2024-10,105256,215626,,320882
as.wikisource.org,2024-11,38703,134533,,173236
as.wikisource.org,2024-12,74049,132208,,206257
as.wikisource.org,2025-01,81939,133102,,215041
as.wikisource.org,2025-02,68895,164306,,233201
as.wikisource.org,2025-03,109272,210814,,320086
as.wikisource.org,2025-04,58968,133515,,192483
as.wikisource.org,2025-05,129114,196819,,325933
as.wikisource.org,2025-06,73699,176540,,250239
as.wikisource.org,2025-07,50433,250016,,300449
as.wikisource.org,2025-08,96699,171148,,267847
as.wikisource.org,2025-09,164329,174303,,338632
as.wikisource.org,2025-10,129933,91131,,221064
as.wikisource.org,2025-11,236120,81847,,317967
as.wikisource.org,2025-12,66498,56983,,123481
as.wikisource.org,2026-01,75108,58790,,133898
as.wikisource.org,2026-02,58647,50306,,108953
as.wikisource.org,2026-03,89836,56604,,146440
as.wikisource.org,2026-04,184588,60274,,244862
as.wikisource.org,2026-05,208657,88094,,296751
as.wikisource.org,2026-06,247123,68531,,315654
as.wikisource.org,2026-07,237902,65238,,303140
as.wikiquote.org,2023-01,8072,2961,,11033
as.wikiquote.org,2023-02,5261,2056,,7317
as.wikiquote.org,2023-03,7554,4418,,11972
as.wikiquote.org,2023-04,9582,6121,,15703
as.wikiquote.org,2023-05,10273,7779,,18052
as.wikiquote.org,2023-06,11032,9264,,20296
as.wikiquote.org,2023-07,12879,8887,,21766
as.wikiquote.org,2023-08,11324,6907,,18231
as.wikiquote.org,2023-09,12718,6244,,18962
as.wikiquote.org,2023-10,10740,9799,,20539
as.wikiquote.org,2023-11,12949,8705,,21654
as.wikiquote.org,2023-12,16480,13462,,29942
as.wikiquote.org,2024-01,11227,7470,,18697
as.wikiquote.org,2024-02,8803,7062,,15865
as.wikiquote.org,2024-03,10350,6300,,16650
as.wikiquote.org,2024-04,14411,8536,,22947
as.wikiquote.org,2024-05,16517,13508,,30025
as.wikiquote.org,2024-06,22379,28560,,50939
as.wikiquote.org,2024-07,6624,13584,,20208
as.wikiquote.org,2024-08,14119,12688,,26807
as.wikiquote.org,2024-09,12913,19280,,32193
as.wikiquote.org,2024-10,10922,35700,,46622
as.wikiquote.org,2024-11,8165,19877,,28042
as.wikiquote.org,2024-12,28367,14952,,43319
as.wikiquote.org,2025-01,18922,12771,,31693
as.wikiquote.org,2025-02,22260,11848,,34108
as.wikiquote.org,2025-03,16511,12992,,29503
as.wikiquote.org,2025-04,12076,30568,,42644
as.wikiquote.org,2025-05,40074,31205,,71279
as.wikiquote.org,2025-06,85599,67787,,153386
as.wikiquote.org,2025-07,15130,265575,,280705
as.wikiquote.org,2025-08,23368,29473,,52841
as.wikiquote.org,2025-09,27894,33762,,61656
as.wikiquote.org,2025-10,13665,36794,,50459
as.wikiquote.org,2025-11,12707,10803,,23510
as.wikiquote.org,2025-12,17646,6544,,24190
as.wikiquote.org,2026-01,14201,6278,,20479
as.wikiquote.org,2026-02,53253,7044,,60297
as.wikiquote.org,2026-03,41253,7915,,49168
as.wikiquote.org,2026-04,41249,10871,,52120
as.wikiquote.org,2026-05,39066,6421,,45487
as.wikiquote.org,2026-06,30770,8045,,38815
as.wikiquote.org,2026-07,55076,14846,,69922
awa.wikipedia.org,2020-05,3866,584,3,4453
awa.wikipedia.org,2020-06,28142,3696,28,31866
awa.wikipedia.org,2020-07,44507,3412,94,48013
awa.wikipedia.org,2020-08,35987,7076,111,43174
awa.wikipedia.org,2020-09,60164,10872,2528,73564
awa.wikipedia.org,2020-10,33986,4807,1584,40377
awa.wikipedia.org,2020-11,26570,4561,797,31928
awa.wikipedia.org,2020-12,25103,13582,748,39433
awa.wikipedia.org,2021-01,31119,7513,647,39279
awa.wikipedia.org,2021-02,34841,7794,563,43198
awa.wikipedia.org,2021-03,32402,4548,502,37452
awa.wikipedia.org,2021-04,30891,4999,506,36396
awa.wikipedia.org,2021-05,23544,8428,441,32413
awa.wikipedia.org,2021-06,27677,4830,441,32948
awa.wikipedia.org,2021-07,27279,39098,548,66925
awa.wikipedia.org,2021-08,33458,8364,465,42287
awa.wikipedia.org,2021-09,20922,72188,502,93612
awa.wikipedia.org,2021-10,23059,9586,410,33055
awa.wikipedia.org,2021-11,23565,6749,345,30659
awa.wikipedia.org,2021-12,24582,6480,404,31466
awa.wikipedia.org,2022-01,30167,6994,488,37649
awa.wikipedia.org,2022-02,27737,8906,348,36991
awa.wikipedia.org,2022-03,25815,8958,324,35097
awa.wikipedia.org,2022-04,22977,7064,278,30319
awa.wikipedia.org,2022-05,28060,8339,277,36676
awa.wikipedia.org,2022-06,32766,10943,299,44008
awa.wikipedia.org,2022-07,23466,12690,279,36435
awa.wikipedia.org,2022-08,27647,15192,262,43101
awa.wikipedia.org,2022-09,29994,10717,421,41132
awa.wikipedia.org,2022-10,31900,18322,158,50380
awa.wikipedia.org,2022-11,29589,15882,145,45616
awa.wikipedia.org,2022-12,36498,20012,180,56690
awa.wikipedia.org,2023-01,36002,22344,212,58558
awa.wikipedia.org,2023-02,34471,19180,163,53814
awa.wikipedia.org,2023-03,58553,23569,163,82285
awa.wikipedia.org,2023-04,30159,20515,113,50787
awa.wikipedia.org,2023-05,33415,27421,122,60958
awa.wikipedia.org,2023-06,37990,36839,130,74959
awa.wikipedia.org,2023-07,37797,40338,137,78272
awa.wikipedia.org,2023-08,34846,33667,126,68639
awa.wikipedia.org,2023-09,36391,30962,178,67531
awa.wikipedia.org,2023-10,41557,49759,168,91484
awa.wikipedia.org,2023-11,43172,35615,170,78957
awa.wikipedia.org,2023-12,54323,43406,226,97955
awa.wikipedia.org,2024-01,33838,33654,175,67667
awa.wikipedia.org,2024-02,28837,29590,143,58570
awa.wikipedia.org,2024-03,59708,43433,263,103404
awa.wikipedia.org,2024-04,44397,50863,224,95484
awa.wikipedia.org,2024-05,42593,50796,239,93628
awa.wikipedia.org,2024-06,40394,64024,255,104673
awa.wikipedia.org,2024-07,25725,56003,203,81931
awa.wikipedia.org,2024-08,29299,42267,206,71772
awa.wikipedia.org,2024-09,20793,42387,175,63355
awa.wikipedia.org,2024-10,19327,45276,197,64800
awa.wikipedia.org,2024-11,23118,41232,184,64534
awa.wikipedia.org,2024-12,33195,34055,327,67577
awa.wikipedia.org,2025-01,46352,73821,197,120370
awa.wikipedia.org,2025-02,54527,62619,206,117352
awa.wikipedia.org,2025-03,29832,66668,237,96737
awa.wikipedia.org,2025-04,30250,64595,192,95037
awa.wikipedia.org,2025-05,34573,112357,256,147186
awa.wikipedia.org,2025-06,41777,103640,260,145677
awa.wikipedia.org,2025-07,117255,165509,253,283017
awa.wikipedia.org,2025-08,72967,278251,328,351546
awa.wikipedia.org,2025-09,88676,232254,286,321216
awa.wikipedia.org,2025-10,98791,277925,310,377026
awa.wikipedia.org,2025-11,65699,160205,268,226172
awa.wikipedia.org,2025-12,75159,198277,305,273741
awa.wikipedia.org,2026-01,46105,119340,271,165716
awa.wikipedia.org,2026-02,48029,135240,277,183546
awa.wikipedia.org,2026-03,42804,133571,273,176648
awa.wikipedia.org,2026-04,74588,167836,248,242672
awa.wikipedia.org,2026-05,90426,169802,250,260478
awa.wikipedia.org,2026-06,83106,197037,283,280426
awa.wikipedia.org,2026-07,89525,191264,1127,281916
bh.wikipedia.org,2015-07,106177,30583,556,137316
bh.wikipedia.org,2015-08,99673,26912,513,127098
bh.wikipedia.org,2015-09,130790,23520,540,154850
bh.wikipedia.org,2015-10,101780,23320,531,125631
bh.wikipedia.org,2015-11,90206,23416,552,114174
bh.wikipedia.org,2015-12,102188,22159,644,124991
bh.wikipedia.org,2016-01,151334,27444,568,179346
bh.wikipedia.org,2016-02,97521,20925,482,118928
bh.wikipedia.org,2016-03,113921,19742,446,134109
bh.wikipedia.org,2016-04,154067,35349,395,189811
bh.wikipedia.org,2016-05,203373,24166,602,228141
bh.wikipedia.org,2016-06,221004,22714,669,244387
bh.wikipedia.org,2016-07,117191,24760,657,142608
bh.wikipedia.org,2016-08,148934,26355,693,175982
bh.wikipedia.org,2016-09,752325,28497,655,781477
bh.wikipedia.org,2016-10,275422,28239,856,304517
bh.wikipedia.org,2016-11,218144,32048,848,251040
bh.wikipedia.org,2016-12,218586,34690,1151,254427
bh.wikipedia.org,2017-01,182318,40459,1313,224090
bh.wikipedia.org,2017-02,190899,48129,1076,240104
bh.wikipedia.org,2017-03,183879,54269,1060,239208
bh.wikipedia.org,2017-04,155706,49565,819,206090
bh.wikipedia.org,2017-05,169337,50436,1355,221128
bh.wikipedia.org,2017-06,155473,50801,1187,207461
bh.wikipedia.org,2017-07,202387,68806,1531,272724
bh.wikipedia.org,2017-08,252592,80373,1530,334495
bh.wikipedia.org,2017-09,309766,99312,1765,410843
bh.wikipedia.org,2017-10,190966,111507,1556,304029
bh.wikipedia.org,2017-11,208435,129962,1737,340134
bh.wikipedia.org,2017-12,202132,149953,1743,353828
bh.wikipedia.org,2018-01,203546,182458,2043,388047
bh.wikipedia.org,2018-02,169195,176344,1839,347378
bh.wikipedia.org,2018-03,171511,204403,2240,378154
bh.wikipedia.org,2018-04,137283,175389,2142,314814
bh.wikipedia.org,2018-05,191360,178895,1785,372040
bh.wikipedia.org,2018-06,261349,193441,1649,456439
bh.wikipedia.org,2018-07,201417,261156,1871,464444
bh.wikipedia.org,2018-08,185329,343911,1885,531125
bh.wikipedia.org,2018-09,175010,335119,2121,512250
bh.wikipedia.org,2018-10,219409,407807,2053,629269
bh.wikipedia.org,2018-11,299158,379061,1812,680031
bh.wikipedia.org,2018-12,232521,395989,2062,630572
bh.wikipedia.org,2019-01,296596,424098,1906,722600
bh.wikipedia.org,2019-02,250813,371120,1493,623426
bh.wikipedia.org,2019-03,251872,450076,1921,703869
bh.wikipedia.org,2019-04,275278,444780,1935,721993
bh.wikipedia.org,2019-05,231498,461657,2069,695224
bh.wikipedia.org,2019-06,237754,431135,1780,670669
bh.wikipedia.org,2019-07,324851,549826,2079,876756
bh.wikipedia.org,2019-08,354017,609538,2339,965894
bh.wikipedia.org,2019-09,254467,685034,2619,942120
bh.wikipedia.org,2019-10,243471,700776,2538,946785
bh.wikipedia.org,2019-11,240990,860888,2499,1104377
bh.wikipedia.org,2019-12,163958,747184,2821,913963
bh.wikipedia.org,2020-01,218533,850838,2746,1072117
bh.wikipedia.org,2020-02,172683,772826,2284,947793
bh.wikipedia.org,2020-03,147474,686435,2496,836405
bh.wikipedia.org,2020-04,211504,778109,2640,992253
bh.wikipedia.org,2020-05,193910,492575,1977,688462
bh.wikipedia.org,2020-06,171727,387129,768,559624
bh.wikipedia.org,2020-07,164217,410580,2509,577306
bh.wikipedia.org,2020-08,152519,436663,1993,591175
bh.wikipedia.org,2020-09,194551,438754,8661,641966
bh.wikipedia.org,2020-10,142773,390966,5749,539488
bh.wikipedia.org,2020-11,127452,328515,3611,459578
bh.wikipedia.org,2020-12,129868,431604,3336,564808
bh.wikipedia.org,2021-01,122704,316854,3369,442927
bh.wikipedia.org,2021-02,132144,284489,3185,419818
bh.wikipedia.org,2021-03,142728,284888,2726,430342
bh.wikipedia.org,2021-04,146759,193696,2174,342629
bh.wikipedia.org,2021-05,122190,199218,2532,323940
bh.wikipedia.org,2021-06,133985,216021,2514,352520
bh.wikipedia.org,2021-07,123122,314164,2390,439676
bh.wikipedia.org,2021-08,209192,312148,2700,524040
bh.wikipedia.org,2021-09,117500,336070,2365,455935
bh.wikipedia.org,2021-10,117747,308814,2475,429036
bh.wikipedia.org,2021-11,122599,270386,1999,394984
bh.wikipedia.org,2021-12,126078,346192,2459,474729
bh.wikipedia.org,2022-01,160011,317470,2548,480029
bh.wikipedia.org,2022-02,234799,301945,2069,538813
bh.wikipedia.org,2022-03,249541,415887,2030,667458
bh.wikipedia.org,2022-04,189022,334095,1898,525015
bh.wikipedia.org,2022-05,205246,335851,2131,543228
bh.wikipedia.org,2022-06,266583,366017,1917,634517
bh.wikipedia.org,2022-07,158746,461833,2138,622717
bh.wikipedia.org,2022-08,153188,520107,2047,675342
bh.wikipedia.org,2022-09,174678,553794,2355,730827
bh.wikipedia.org,2022-10,171761,535356,1875,708992
bh.wikipedia.org,2022-11,161004,684333,1927,847264
bh.wikipedia.org,2022-12,149198,575866,1872,726936
bh.wikipedia.org,2023-01,180988,641944,2140,825072
bh.wikipedia.org,2023-02,170390,653197,1559,825146
bh.wikipedia.org,2023-03,218873,694998,1590,915461
bh.wikipedia.org,2023-04,154657,500863,1438,656958
bh.wikipedia.org,2023-05,172856,672056,1756,846668
bh.wikipedia.org,2023-06,260190,832658,1535,1094383
bh.wikipedia.org,2023-07,231404,851346,1678,1084428
bh.wikipedia.org,2023-08,201401,814638,1603,1017642
bh.wikipedia.org,2023-09,185502,684851,1425,871778
bh.wikipedia.org,2023-10,197493,756381,1354,955228
bh.wikipedia.org,2023-11,194596,685626,1283,881505
bh.wikipedia.org,2023-12,193687,797214,1373,992274
bh.wikipedia.org,2024-01,282287,798164,1702,1082153
bh.wikipedia.org,2024-02,138329,740433,1348,880110
bh.wikipedia.org,2024-03,144870,770551,1217,916638
bh.wikipedia.org,2024-04,136617,798400,1238,936255
bh.wikipedia.org,2024-05,162109,540172,1259,703540
bh.wikipedia.org,2024-06,153763,553745,1361,708869
bh.wikipedia.org,2024-07,85004,471888,1255,558147
bh.wikipedia.org,2024-08,109241,451833,1214,562288
bh.wikipedia.org,2024-09,73625,354812,1130,429567
bh.wikipedia.org,2024-10,61745,294761,1080,357586
bh.wikipedia.org,2024-11,112532,340459,986,453977
bh.wikipedia.org,2024-12,103337,319843,1388,424568
bh.wikipedia.org,2025-01,249082,374615,1189,624886
bh.wikipedia.org,2025-02,220256,354402,823,575481
bh.wikipedia.org,2025-03,106584,350650,943,458177
bh.wikipedia.org,2025-04,118843,304803,784,424430
bh.wikipedia.org,2025-05,150305,345682,891,496878
bh.wikipedia.org,2025-06,153792,404250,806,558848
bh.wikipedia.org,2025-07,621798,484357,690,1106845
bh.wikipedia.org,2025-08,183423,399648,795,583866
bh.wikipedia.org,2025-09,164390,318765,1174,484329
bh.wikipedia.org,2025-10,179180,260936,698,440814
bh.wikipedia.org,2025-11,246841,269144,520,516505
bh.wikipedia.org,2025-12,153970,182208,548,336726
bh.wikipedia.org,2026-01,172318,201171,697,374186
bh.wikipedia.org,2026-02,159657,160685,557,320899
bh.wikipedia.org,2026-03,183073,153444,567,337084
bh.wikipedia.org,2026-04,232350,159611,568,392529
bh.wikipedia.org,2026-05,348928,260328,658,609914
bh.wikipedia.org,2026-06,294220,250133,749,545102
bh.wikipedia.org,2026-07,358275,303417,517,662209
bn.wikipedia.org,2015-07,1386079,3792018,85324,5263421
bn.wikipedia.org,2015-08,2400455,3604638,103603,6108696
bn.wikipedia.org,2015-09,2203007,4977375,98801,7279183
bn.wikipedia.org,2015-10,1506172,3571915,98606,5176693
bn.wikipedia.org,2015-11,1405814,2939171,119067,4464052
bn.wikipedia.org,2015-12,1373475,3071727,112981,4558183
bn.wikipedia.org,2016-01,1468075,3437382,106686,5012143
bn.wikipedia.org,2016-02,1332386,3248173,101601,4682160
bn.wikipedia.org,2016-03,1453637,3294199,117620,4865456
bn.wikipedia.org,2016-04,1733263,3436069,83957,5253289
bn.wikipedia.org,2016-05,2200770,3757689,119913,6078372
bn.wikipedia.org,2016-06,1555121,4150294,130028,5835443
bn.wikipedia.org,2016-07,1286506,4465442,123695,5875643
bn.wikipedia.org,2016-08,1575617,5385671,151643,7112931
bn.wikipedia.org,2016-09,1959936,5101414,136467,7197817
bn.wikipedia.org,2016-10,1997383,6133176,146615,8277174
bn.wikipedia.org,2016-11,1798739,5901830,141654,7842223
bn.wikipedia.org,2016-12,1780444,5572348,151131,7503923
bn.wikipedia.org,2017-01,1621742,5658947,165293,7445982
bn.wikipedia.org,2017-02,1813122,6414099,156427,8383648
bn.wikipedia.org,2017-03,2016443,7016885,174647,9207975
bn.wikipedia.org,2017-04,1484476,7180233,122052,8786761
bn.wikipedia.org,2017-05,1465701,7242241,107939,8815881
bn.wikipedia.org,2017-06,1283100,6679355,107136,8069591
bn.wikipedia.org,2017-07,1636806,7747289,121914,9506009
bn.wikipedia.org,2017-08,1765149,8647215,130291,10542655
bn.wikipedia.org,2017-09,1928171,8350211,118106,10396488
bn.wikipedia.org,2017-10,1673798,9879028,131403,11684229
bn.wikipedia.org,2017-11,1820580,10587340,124991,12532911
bn.wikipedia.org,2017-12,1820179,9909682,122080,11851941
bn.wikipedia.org,2018-01,22007457,10017628,106265,32131350
bn.wikipedia.org,2018-02,1706456,11157493,100865,12964814
bn.wikipedia.org,2018-03,1591535,11647145,116562,13355242
bn.wikipedia.org,2018-04,1377906,10846639,97248,12321793
bn.wikipedia.org,2018-05,1564437,12188189,108797,13861423
bn.wikipedia.org,2018-06,1696128,10974062,93440,12763630
bn.wikipedia.org,2018-07,1962526,12779445,126525,14868496
bn.wikipedia.org,2018-08,1632934,13110484,141668,14885086
bn.wikipedia.org,2018-09,1819243,13704799,148630,15672672
bn.wikipedia.org,2018-10,1909218,13230643,159158,15299019
bn.wikipedia.org,2018-11,2413717,13035723,163340,15612780
bn.wikipedia.org,2018-12,2071745,11537911,146482,13756138
bn.wikipedia.org,2019-01,2400987,12364998,162722,14928707
bn.wikipedia.org,2019-02,1993575,11457323,146881,13597779
bn.wikipedia.org,2019-03,2127068,13174798,165728,15467594
bn.wikipedia.org,2019-04,2027666,12855333,168796,15051795
bn.wikipedia.org,2019-05,1798059,12543254,166227,14507540
bn.wikipedia.org,2019-06,1733595,11829686,147328,13710609
bn.wikipedia.org,2019-07,2158106,14931119,187374,17276599
bn.wikipedia.org,2019-08,2075488,15129038,214418,17418944
bn.wikipedia.org,2019-09,2375940,17477051,252072,20105063
bn.wikipedia.org,2019-10,2485590,18555624,227966,21269180
bn.wikipedia.org,2019-11,2408966,19109173,225654,21743793
bn.wikipedia.org,2019-12,2110303,16048089,215943,18374335
bn.wikipedia.org,2020-01,2485295,16553938,228596,19267829
bn.wikipedia.org,2020-02,2614443,16258408,209060,19081911
bn.wikipedia.org,2020-03,4257332,16629680,235509,21122521
bn.wikipedia.org,2020-04,2052004,19764088,295445,22111537
bn.wikipedia.org,2020-05,1764894,16724375,216598,18705867
bn.wikipedia.org,2020-06,1638991,14656808,76768,16372567
bn.wikipedia.org,2020-07,1637722,14207035,232169,16076926
bn.wikipedia.org,2020-08,1767801,13905216,231940,15904957
bn.wikipedia.org,2020-09,1936523,13587696,356048,15880267
bn.wikipedia.org,2020-10,3452967,14347442,356410,18156819
bn.wikipedia.org,2020-11,2608760,16875779,345533,19830072
bn.wikipedia.org,2020-12,2502786,16282062,317617,19102465
bn.wikipedia.org,2021-01,2355111,14847674,300166,17502951
bn.wikipedia.org,2021-02,2993312,13831978,272363,17097653
bn.wikipedia.org,2021-03,2477244,16480798,313998,19272040
bn.wikipedia.org,2021-04,2134343,12581097,288862,15004302
bn.wikipedia.org,2021-05,2037720,12852518,290268,15180506
bn.wikipedia.org,2021-06,2011535,15239014,281504,17532053
bn.wikipedia.org,2021-07,2393366,17690987,297125,20381478
bn.wikipedia.org,2021-08,2870262,19273616,304749,22448627
bn.wikipedia.org,2021-09,2257114,18113038,279310,20649462
bn.wikipedia.org,2021-10,2524605,17097500,262458,19884563
bn.wikipedia.org,2021-11,2178816,15646094,238665,18063575
bn.wikipedia.org,2021-12,2800072,18106311,268822,21175205
bn.wikipedia.org,2022-01,2920779,17244745,285141,20450665
bn.wikipedia.org,2022-02,2883369,16094549,270888,19248806
bn.wikipedia.org,2022-03,2421335,17738000,293088,20452423
bn.wikipedia.org,2022-04,1967430,15022942,262172,17252544
bn.wikipedia.org,2022-05,1914691,15547202,259716,17721609
bn.wikipedia.org,2022-06,2170163,18679402,275206,21124771
bn.wikipedia.org,2022-07,1873773,17932466,265499,20071738
bn.wikipedia.org,2022-08,2044958,19885300,285127,22215385
bn.wikipedia.org,2022-09,2118801,19567386,274050,21960237
bn.wikipedia.org,2022-10,2061398,18600226,265148,20926772
bn.wikipedia.org,2022-11,2145840,22485078,254151,24885069
bn.wikipedia.org,2022-12,2146732,19447092,249788,21843612
bn.wikipedia.org,2023-01,2188741,18167414,253440,20609595
bn.wikipedia.org,2023-02,2080055,19671880,234808,21986743
bn.wikipedia.org,2023-03,2342300,21684508,246162,24272970
bn.wikipedia.org,2023-04,1866735,15814020,212053,17892808
bn.wikipedia.org,2023-05,2286700,23868770,251854,26407324
bn.wikipedia.org,2023-06,2652503,23532016,234023,26418542
bn.wikipedia.org,2023-07,2644804,21819812,221461,24686077
bn.wikipedia.org,2023-08,2729975,25410770,245097,28385842
bn.wikipedia.org,2023-09,2341801,24739723,223695,27305219
bn.wikipedia.org,2023-10,2542772,27052383,227318,29822473
bn.wikipedia.org,2023-11,2643382,27748477,216197,30608056
bn.wikipedia.org,2023-12,2723437,24369072,208673,27301182
bn.wikipedia.org,2024-01,3947601,27487132,241711,31676444
bn.wikipedia.org,2024-02,2474453,25251659,223111,27949223
bn.wikipedia.org,2024-03,2509817,25243931,216599,27970347
